INSERT student(studentID,name,phone,email,dorm,score_1,score_2,score_3) VALUES
('10900506', '±å¼ÃÖØ', '13796023687', 'bianjizhong@stu.kust.edu.cn', 'ÌñÔ°4848', 66, 61, 51),
('10900507', 'ÄßÍÁÂå', '15627545520', 'nituluo@stu.kust.edu.cn', 'ºãÔ°5498', 51, 54, 80),
('10900508', 'ÕÂ¾Ş¶Î', '18111027246', 'zhangjuduan@stu.kust.edu.cn', 'ºãÔ°1335', 78, 58, 95),
('10900509', 'Æ½Ìâ×ù', '15129983122', 'pingtizuo@stu.kust.edu.cn', 'Á«»ª7121', 89, 89, 69),
('10900510', 'ÒóÂğ°ü', '18809850355', 'yinmabao@stu.kust.edu.cn', 'ºãÔ°7411', 47, 74, 92),
('10900511', 'ÀÉÖúÖ¤', '15798148687', 'langzhuzheng@stu.kust.edu.cn', 'ºãÔ°1732', 90, 88, 73),
('10900512', 'Ğ»ËÉÎï', '13982313212', 'xiesongwu@stu.kust.edu.cn', 'ã½Ô°2956', 82, 61, 72),
('10900513', 'ÇØ±¯²»', '13402878916', 'qinbeibu@stu.kust.edu.cn', 'ºãÔ°8645', 44, 73, 40),
('10900514', 'Æ¤²ÎÑÔ', '18594256381', 'picanyan@stu.kust.edu.cn', 'Á«»ª1334', 41, 62, 67),
('10900515', '°ØĞí»¯', '15142254519', 'baixuhua@stu.kust.edu.cn', 'ºãÔ°7488', 94, 58, 45),
('10900516', '»¨Ë¾Àá', '13134446875', 'huasilei@stu.kust.edu.cn', 'âùÔ°6775', 41, 92, 97),
('10900517', 'ºØ½«¾Ö', '13273391093', 'hejiangju@stu.kust.edu.cn', 'ºãÔ°1176', 86, 44, 93),
('10900518', 'ºÂÏó²Æ', '13539577870', 'haoxiangcai@stu.kust.edu.cn', 'Á«»ª2554', 42, 95, 96),
('10900519', 'ñ¼Ì½×ï', '18529586900', 'doutanzui@stu.kust.edu.cn', 'ã½Ô°6777', 91, 72, 50),
('10900520', 'ÑÏ»¶Óö', '13466292497', 'yanhuanyu@stu.kust.edu.cn', 'âùÔ°2885', 44, 50, 99),
('10900521', '¸µÈçÍö', '18528928067', 'furuwang@stu.kust.edu.cn', 'Á«»ª6687', 41, 92, 64),
('10900522', 'Öì±Ê¿¼', '15905854110', 'zhubikao@stu.kust.edu.cn', 'ºãÔ°5653', 40, 55, 43),
('10900523', '¸ğ¼Ù¼¤', '13297969731', 'gejiaji@stu.kust.edu.cn', 'âùÔ°2165', 94, 69, 76),
('10900524', 'Ê·»¶°ë', '18182398048', 'shihuanban@stu.kust.edu.cn', 'ºãÔ°3341', 84, 42, 52),
('10900525', 'Î¤ÏîÁî', '13529765540', 'weixiangling@stu.kust.edu.cn', 'âùÔ°2766', 94, 83, 76),
('10900526', '·½ÕÂ±ê', '18396365773', 'fangzhangbiao@stu.kust.edu.cn', 'âùÔ°4653', 67, 82, 45),
('10900527', '»Æ¸öÉç', '18677498916', 'huanggeshe@stu.kust.edu.cn', 'ã½Ô°2272', 71, 72, 43),
('10900528', 'ñ¼¸¶½ö', '15821647331', 'doufujin@stu.kust.edu.cn', 'ÌñÔ°7149', 45, 87, 97),
('10900529', '±åÂÃ¶¯', '13674672209', 'bianlvdong@stu.kust.edu.cn', 'âùÔ°7216', 45, 43, 84),
('10900530', 'ÓÈ×´»¤', '18853884905', 'youzhuanghu@stu.kust.edu.cn', 'ã½Ô°4263', 54, 97, 81),
('10900531', 'ñ¼Õ ÄÃ', '17775111487', 'douhuana@stu.kust.edu.cn', 'Á«»ª9239', 55, 77, 41),
('10900532', '·¶³ Ôò', '18108562771', 'fanqingze@stu.kust.edu.cn', 'ÌñÔ°3714', 46, 62, 51),
('10900533', '¸µÉçÎ´', '18126963472', 'fushewei@stu.kust.edu.cn', 'ã½Ô°1754', 40, 90, 97),
('10900534', 'ñÒºÁÕß', '13434767911', 'chuhaozhe@stu.kust.edu.cn', 'ºãÔ°6327', 89, 70, 83),
('10900535', 'ÃçÉè¹Â', '15843045952', 'miaoshegu@stu.kust.edu.cn', 'Á«»ª9823', 55, 53, 61),
('10900536', '×ŞºÎÄÜ', '13336337012', 'zouheneng@stu.kust.edu.cn', 'ã½Ô°3333', 75, 51, 51),
('10900537', 'Æ½ÅÔÒô', '18220214063', 'pingpangyin@stu.kust.edu.cn', 'ã½Ô°2848', 58, 49, 79),
('10900538', 'ÀÖÈûÂê', '13147615385', 'lesaima@stu.kust.edu.cn', 'Á«»ª2265', 44, 52, 43),
('10900539', '½¯³öÑé', '18860823759', 'jiangchuyan@stu.kust.edu.cn', 'Á«»ª4885', 91, 83, 50),
('10900540', 'ËïÄïÅÆ', '18990305026', 'sunniangpai@stu.kust.edu.cn', 'âùÔ°1514', 56, 80, 50),
('10900541', 'ÕÂ¹Ù·ò', '13240680574', 'zhangguanfu@stu.kust.edu.cn', 'Á«»ª9151', 56, 74, 67),
('10900542', 'á¯¹éÊ¾', '13169344721', 'cenguishi@stu.kust.edu.cn', 'ºãÔ°7752', 60, 51, 55),
('10900543', 'ÓÚÇóÈı', '13647832222', 'yuqiusan@stu.kust.edu.cn', 'ÌñÔ°2712', 84, 42, 85),
('10900544', 'Ëï¼ÇÉú', '17794895302', 'sunjisheng@stu.kust.edu.cn', 'ã½Ô°3255', 77, 96, 75),
('10900545', 'À×È·Ä³', '18913726046', 'leiquemou@stu.kust.edu.cn', 'ã½Ô°9798', 88, 58, 56),
('10900546', 'ÅËÖÓºÏ', '13926007127', 'panzhonghe@stu.kust.edu.cn', 'âùÔ°9829', 62, 46, 82),
('10900547', '¸ğ×÷Óê', '13950669368', 'gezuoyu@stu.kust.edu.cn', 'ÌñÔ°9713', 77, 77, 48),
('10900548', 'ÆİÂôÕ½', '13550026089', 'qimaizhan@stu.kust.edu.cn', 'Á«»ª5323', 51, 63, 51),
('10900549', 'ÂŞÈÔÇÒ', '13331178503', 'luorengqie@stu.kust.edu.cn', 'ºãÔ°5855', 90, 61, 42),
('10900550', '»ÆÄÜ°×', '15327685824', 'huangnengbai@stu.kust.edu.cn', 'ÌñÔ°4927', 76, 63, 51),
('10900601', '±ÏÊéÒÕ', '15311708773', 'bishuyi@stu.kust.edu.cn', 'âùÔ°5223', 98, 50, 99),
('10900602', 'ÀÖ¸øÃ¿', '18121840940', 'legeimei@stu.kust.edu.cn', 'âùÔ°4876', 56, 61, 92),
('10900603', 'ÖìÏÖÉî', '15225490553', 'zhuxianshen@stu.kust.edu.cn', 'ºãÔ°4751', 67, 51, 71),
('10900604', '²ÜÍËÊ¯', '15505034884', 'caotuishi@stu.kust.edu.cn', 'Á«»ª6184', 83, 41, 80),
('10900605', 'Ë®ÅÄºÜ', '15270723700', 'shuipaihen@stu.kust.edu.cn', 'Á«»ª3257', 62, 69, 64),
('10900606', 'ÄßÂ¶ÖÂ', '13254869310', 'niluzhi@stu.kust.edu.cn', 'ã½Ô°2816', 67, 88, 71),
('10900607', 'Î¤µÜÉõ', '17759474008', 'weidishen@stu.kust.edu.cn', 'Á«»ª1114', 95, 54, 73),
('10900608', '·¶ÑÀÎ§', '13251851241', 'fanyawei@stu.kust.edu.cn', 'ã½Ô°8123', 42, 69, 64),
('10900609', 'ñ¼Ä·Ï´', '18566868357', 'doumuxi@stu.kust.edu.cn', 'ÌñÔ°8323', 89, 66, 48),
('10900610', '·ïĞø¼Ù', '17661458598', 'fengxujia@stu.kust.edu.cn', 'âùÔ°3933', 80, 81, 95),
('10900611', 'ÀÉÊÚÓı', '15715418468', 'langshouyu@stu.kust.edu.cn', 'ã½Ô°5332', 56, 98, 45),
('10900612', 'ÂŞµÀ×°', '18310084954', 'luodaozhuang@stu.kust.edu.cn', 'ºãÔ°6819', 61, 89, 40),
('10900613', 'º«°É¼È', '18505056457', 'hanbaji@stu.kust.edu.cn', 'ã½Ô°2351', 83, 74, 48),
('10900614', 'ñ¼Ö¤ĞÛ', '18525329566', 'douzhengxiong@stu.kust.edu.cn', 'ÌñÔ°3377', 65, 58, 49),
('10900615', 'Àî²ú²ã', '17608986441', 'lichanceng@stu.kust.edu.cn', 'Á«»ª6888', 60, 87, 42),
('10900616', 'Æ¤ÂŞ¿ö', '17778257526', 'piluokuang@stu.kust.edu.cn', 'âùÔ°9652', 87, 71, 43),
('10900617', 'ÓÚÎïÁô', '15820415247', 'yuwuliu@stu.kust.edu.cn', 'Á«»ª5278', 66, 79, 97),
('10900618', 'ÕÂÎ¶Ğ£', '17647791703', 'zhangweixiao@stu.kust.edu.cn', 'ÌñÔ°1327', 82, 78, 97),
('10900619', 'ÀîÃ»ºó', '15522150074', 'limeihou@stu.kust.edu.cn', 'ã½Ô°7115', 94, 75, 68),
('10900620', 'ÁøÇø°®', '18523101500', 'liuquai@stu.kust.edu.cn', 'ÌñÔ°1474', 95, 95, 70),
('10900621', '±«¾Ö²Ê', '13487785462', 'baojucai@stu.kust.edu.cn', 'ÌñÔ°7476', 44, 45, 51),
('10900622', 'ÇØÀïÁô', '13199065060', 'qinliliu@stu.kust.edu.cn', 'ÌñÔ°9769', 59, 90, 42),
('10900623', 'ÃçÖØÎ¬', '13171728627', 'miaozhongwei@stu.kust.edu.cn', 'ã½Ô°2884', 98, 78, 85),
('10900624', '½ªÈ±Ê¿', '15973685065', 'jiangqueshi@stu.kust.edu.cn', 'Á«»ª7286', 46, 99, 90),
('10900625', 'ÎéÓÃ¼«', '15900842773', 'wuyongji@stu.kust.edu.cn', 'âùÔ°2937', 48, 57, 72),
('10900626', 'Â³ÈçÏî', '15234206822', 'luruxiang@stu.kust.edu.cn', 'âùÔ°7666', 50, 52, 55),
('10900627', '³ÂÑ¡¶ù', '15189982180', 'chenxuaner@stu.kust.edu.cn', 'ºãÔ°1142', 70, 55, 98),
('10900628', 'ÃÏĞëÈı', '18950656505', 'mengxusan@stu.kust.edu.cn', 'ã½Ô°8768', 84, 76, 95),
('10900629', '³Â¾ßÏç', '15325386523', 'chenjuxiang@stu.kust.edu.cn', 'ºãÔ°1625', 85, 70, 49),
('10900630', '±ÏÅÄÃ«', '18733569512', 'bipaimao@stu.kust.edu.cn', 'ºãÔ°5354', 62, 42, 50),
('10900631', 'ÛºÊÖÒÔ', '13907651457', 'fengshouyi@stu.kust.edu.cn', 'ÌñÔ°2985', 85, 65, 59),
('10900632', 'ÑîÍ¯¶Ô', '18570515881', 'yangtongdui@stu.kust.edu.cn', 'ÌñÔ°9348', 61, 70, 58),
('10900633', 'ÕÔ»ÊÖÎ', '13930384169', 'zhaohuangzhi@stu.kust.edu.cn', 'ÌñÔ°2214', 46, 50, 81),
('10900634', 'Î¤¹ÊÆß', '15507646942', 'weiguqi@stu.kust.edu.cn', 'ã½Ô°2377', 97, 43, 53),
('10900635', '±ÏÀÏÅÜ', '13988487969', 'bilaopao@stu.kust.edu.cn', 'ÌñÔ°6133', 53, 57, 42),
('10900636', 'Æ¤Ë¯Ïû', '15065719319', 'pishuixiao@stu.kust.edu.cn', 'âùÔ°2672', 97, 55, 64),
('10900637', 'ÕÅËÙÔÚ', '18277184620', 'zhangsuzai@stu.kust.edu.cn', 'Á«»ª7484', 42, 72, 58),
('10900638', 'Ğ»ÉîËÀ', '15817066915', 'xieshensi@stu.kust.edu.cn', 'ºãÔ°1725', 91, 49, 99),
('10900639', 'Îâ»î³¯', '15037991294', 'wuhuochao@stu.kust.edu.cn', 'âùÔ°9293', 74, 78, 97),
('10900640', '»¨¶¯ËÀ', '13968396750', 'huadongsi@stu.kust.edu.cn', 'ã½Ô°4211', 50, 84, 60),
('10900641', 'Ë®¾ç¶÷', '13846018857', 'shuijuen@stu.kust.edu.cn', 'ÌñÔ°9691', 82, 60, 51),
('10900642', 'ÌÆÓÀÒ»', '13326263390', 'tangyongyi@stu.kust.edu.cn', 'Á«»ª9261', 83, 40, 43),
('10900643', 'ÁøÂí¾Æ', '18591144743', 'liumajiu@stu.kust.edu.cn', 'âùÔ°5322', 73, 41, 96),
('10900644', 'ÕÅÖ÷°¡', '13274594034', 'zhangzhua@stu.kust.edu.cn', 'âùÔ°1782', 89, 57, 55),
('10900645', 'Ç®±§¿Ë', '18551548775', 'qianbaoke@stu.kust.edu.cn', 'Á«»ª1894', 71, 55, 66),
('10900646', 'ÓÚÀë³£', '15526455321', 'yulichang@stu.kust.edu.cn', 'ÌñÔ°6578', 96, 71, 61),
('10900647', '×ŞÖÜÉÙ', '17659134648', 'zouzhoushao@stu.kust.edu.cn', 'Á«»ª3754', 71, 67, 77),
('10900648', 'ËïÍ¬±ä', '18830537558', 'suntongbian@stu.kust.edu.cn', 'ºãÔ°2211', 77, 99, 72),
('10900649', '½¯Ö½Çà', '18971032154', 'jiangzhiqing@stu.kust.edu.cn', 'ºãÔ°6755', 60, 56, 52),
('10900650', 'Úù¸ñÂí', '13454830291', 'wugema@stu.kust.edu.cn', 'âùÔ°5493', 59, 49, 49),
('10900701', 'Ê±ÂŞ¾ü', '15729457182', 'shiluojun@stu.kust.edu.cn', 'ºãÔ°6436', 92, 80, 80),
('10900702', 'ëøÆŞ·İ', '13978257578', 'tengqifen@stu.kust.edu.cn', 'ºãÔ°5347', 72, 79, 98),
('10900703', '½ªÒäÒ½', '13787105662', 'jiangyiyi@stu.kust.edu.cn', 'ã½Ô°2997', 48, 91, 66),
('10900704', 'ñ¼Òâ¾ç', '18880751462', 'douyiju@stu.kust.edu.cn', 'ºãÔ°5689', 86, 66, 55),
('10900705', 'Àîº°´©', '15138826553', 'lihanchuan@stu.kust.edu.cn', 'ÌñÔ°3248', 55, 87, 45),
('10900706', 'Ê±¿ª¼¯', '15961104247', 'shikaiji@stu.kust.edu.cn', 'ÌñÔ°4574', 84, 79, 80),
('10900707', 'Ğí²¢ÓÚ', '17863608073', 'xubingyu@stu.kust.edu.cn', 'Á«»ª3428', 69, 96, 57),
('10900708', 'Óá¾Ş·É', '13211628980', 'yujufei@stu.kust.edu.cn', 'âùÔ°2566', 54, 68, 46),
('10900709', '²Ü±ğÏó', '18740015385', 'caobiexiang@stu.kust.edu.cn', 'ã½Ô°4255', 48, 83, 82),
('10900710', 'Â³Ä³¹ó', '15224444920', 'lumougui@stu.kust.edu.cn', 'ÌñÔ°5344', 83, 78, 88),
('10900711', '½¯µ÷¼¸', '18493421424', 'jiangdiaoji@stu.kust.edu.cn', 'ºãÔ°5536', 65, 82, 81),
('10900712', 'ëøÉè°ï', '18771951046', 'tengshebang@stu.kust.edu.cn', 'ºãÔ°7838', 74, 60, 78),
('10900713', 'Ñ¦¹éÑÌ', '18335064642', 'xueguiyan@stu.kust.edu.cn', 'ã½Ô°7345', 80, 51, 82),
('10900714', 'ÂíĞËÒø', '13213936481', 'maxingyin@stu.kust.edu.cn', 'ã½Ô°7574', 43, 67, 79),
('10900715', 'Öì×ãÊ¤', '13569089082', 'zhuzusheng@stu.kust.edu.cn', 'ºãÔ°9894', 70, 43, 50),
('10900716', 'ÃÏ¾õĞÛ', '18373225935', 'mengjuexiong@stu.kust.edu.cn', 'âùÔ°9495', 46, 73, 61),
('10900717', '±å½¨Ô¤', '15320317642', 'bianjianyu@stu.kust.edu.cn', 'ÌñÔ°3821', 82, 75, 45),
('10900718', '³£ÎÀ¾ö', '13106332906', 'changweijue@stu.kust.edu.cn', 'âùÔ°8842', 48, 54, 48),
('10900719', '·½¹é·ç', '13332224213', 'fangguifeng@stu.kust.edu.cn', 'ºãÔ°2464', 56, 87, 86),
('10900720', '¹ËÖ¾¼ò', '15600405054', 'guzhijian@stu.kust.edu.cn', 'ã½Ô°6684', 58, 51, 57),
('10900721', 'ÇØÔÙ°´', '15321242146', 'qinzaian@stu.kust.edu.cn', 'âùÔ°6333', 57, 98, 99),
('10900722', 'Á®Ë¾¶¨', '13558449814', 'liansiding@stu.kust.edu.cn', 'ã½Ô°9643', 49, 74, 62),
('10900723', 'Îé¿ËÌ¬', '13103832738', 'wuketai@stu.kust.edu.cn', 'Á«»ª3447', 96, 71, 41),
('10900724', 'ºØÍÈÍò', '15182590600', 'hetuiwan@stu.kust.edu.cn', 'âùÔ°6135', 92, 62, 72),
('10900725', 'ÍõËê¹İ', '15170452018', 'wangsuiguan@stu.kust.edu.cn', 'ã½Ô°7442', 61, 89, 87),
('10900726', 'Â³Á·ĞÒ', '17621557248', 'lulianxing@stu.kust.edu.cn', 'âùÔ°7864', 60, 97, 76),
('10900727', 'ËÕÑÇÌ«', '13113634309', 'suyatai@stu.kust.edu.cn', 'ÌñÔ°3879', 66, 68, 76),
('10900728', 'Àî´úÊ¦', '15032584977', 'lidaishi@stu.kust.edu.cn', 'Á«»ª8266', 92, 85, 79),
('10900729', 'Ô¬·­ÁÁ', '15613958022', 'yuanfanliang@stu.kust.edu.cn', 'ºãÔ°4196', 70, 52, 63),
('10900730', '¹ËÏÈÈº', '15959284157', 'guxianqun@stu.kust.edu.cn', 'Á«»ª8717', 73, 78, 47),
('10900731', 'ÈÎÃ´Ëã', '13044655833', 'renmesuan@stu.kust.edu.cn', 'ºãÔ°4232', 78, 99, 60),
('10900732', 'ÚùÏ¢Äª', '15680454823', 'wuximo@stu.kust.edu.cn', 'Á«»ª7898', 67, 99, 70),
('10900733', 'Àî¾äÃû', '18842224140', 'lijuming@stu.kust.edu.cn', 'âùÔ°2752', 61, 93, 77),
('10900734', 'ÎÀ¶Ì»µ', '18583396285', 'weiduanhuai@stu.kust.edu.cn', 'ÌñÔ°1991', 45, 76, 43),
('10900735', 'ÈÎÎóÉñ', '18734262643', 'renwushen@stu.kust.edu.cn', 'ã½Ô°6872', 63, 55, 65),
('10900736', '¿×ºìÒÁ', '15381119744', 'konghongyi@stu.kust.edu.cn', 'âùÔ°5273', 83, 42, 89),
('10900737', 'Ê©Ê§·²', '15938189158', 'shishifan@stu.kust.edu.cn', 'âùÔ°5564', 69, 50, 42),
('10900738', 'ÌÕË¾Èü', '15983467830', 'taosisai@stu.kust.edu.cn', 'ºãÔ°4113', 86, 48, 94),
('10900739', 'Ïô¾ßÆß', '17621434007', 'xiaojuqi@stu.kust.edu.cn', 'âùÔ°3589', 53, 55, 82),
('10900740', 'Ç®¸÷³Á', '15939282474', 'qiangechen@stu.kust.edu.cn', 'ã½Ô°5562', 83, 58, 91),
('10900741', 'ÍõË³°ã', '13204069458', 'wangshunban@stu.kust.edu.cn', 'âùÔ°3447', 75, 98, 79),
('10900742', '°²´ú±§', '18955465355', 'andaibao@stu.kust.edu.cn', 'ã½Ô°4129', 89, 84, 72),
('10900743', '»ª´ºÊı', '18193384090', 'huachunshu@stu.kust.edu.cn', 'ã½Ô°8129', 87, 70, 67),
('10900744', 'Ûº¼¤°ì', '18452654041', 'fengjiban@stu.kust.edu.cn', 'âùÔ°8179', 76, 51, 44),
('10900745', 'ÎÀÈâÅµ', '13349247028', 'weirounuo@stu.kust.edu.cn', 'ºãÔ°7874', 70, 60, 72),
('10900746', 'Ê±ÓÎÁõ', '13748256596', 'shiyouliu@stu.kust.edu.cn', 'ã½Ô°8762', 49, 73, 53),
('10900747', '²ÜÈÕÂ¥', '15837563686', 'caorilou@stu.kust.edu.cn', 'ÌñÔ°8193', 51, 72, 89),
('10900748', '¹Ë¼¤¹Ç', '15337598437', 'gujigu@stu.kust.edu.cn', 'ã½Ô°5741', 64, 72, 92),
('10900749', 'ËïÄÌÖÕ', '13477270499', 'sunnaizhong@stu.kust.edu.cn', 'ÌñÔ°4296', 95, 67, 91),
('10900750', 'ÂŞÖ¹¹·', '15318055827', 'luozhigou@stu.kust.edu.cn', 'ã½Ô°6796', 49, 43, 99),
('10900801', 'ĞíĞÅ²İ', '18547724076', 'xuxincao@stu.kust.edu.cn', 'ã½Ô°4269', 69, 86, 96),
('10900802', '±«ºÍ¾Ã', '15613568068', 'baohejiu@stu.kust.edu.cn', 'ã½Ô°9932', 85, 40, 55),
('10900803', 'ËÕ×é´Ó', '17835554092', 'suzucong@stu.kust.edu.cn', 'Á«»ª1472', 69, 81, 56),
('10900804', 'ÖÜ°ï»·', '17880317482', 'zhoubanghuan@stu.kust.edu.cn', 'ã½Ô°7422', 43, 80, 78),
('10900805', 'Ê©²¨Í´', '18912278989', 'shibotong@stu.kust.edu.cn', 'ÌñÔ°5921', 58, 53, 58),
('10900806', 'ÁøÇúÃæ', '18423520846', 'liuqumian@stu.kust.edu.cn', 'ÌñÔ°5768', 72, 51, 92),
('10900807', 'ºØÑóË³', '13374447411', 'heyangshun@stu.kust.edu.cn', 'âùÔ°5854', 71, 71, 61),
('10900808', 'Åí·âÊÓ', '18817449440', 'pengfengshi@stu.kust.edu.cn', 'âùÔ°5926', 86, 51, 78),
('10900809', '¸ğÓê×ø', '13743062736', 'geyuzuo@stu.kust.edu.cn', 'ã½Ô°8312', 58, 62, 70),
('10900810', 'Ó÷Ñ¹ÊÕ', '18858589179', 'yuyashou@stu.kust.edu.cn', 'ã½Ô°9744', 44, 52, 64),
('10900811', 'ÒüÃÀ¼Í', '15154386980', 'yinmeiji@stu.kust.edu.cn', 'ÌñÔ°9783', 72, 46, 86),
('10900812', 'ËÕµÚÇà', '18619703496', 'sudiqing@stu.kust.edu.cn', 'ºãÔ°4298', 60, 86, 45),
('10900813', '³£½ñÃâ', '18879817173', 'changjinmian@stu.kust.edu.cn', 'ºãÔ°4385', 95, 70, 67),
('10900814', 'ŞÉ³Ì¹Ü', '13523244623', 'xichengguan@stu.kust.edu.cn', 'ÌñÔ°3189', 44, 78, 42),
('10900815', '·ïÈë×ß', '15881177260', 'fengruzou@stu.kust.edu.cn', 'ã½Ô°4119', 72, 74, 68),
('10900816', 'ÌÕÄØÁÙ', '13703699416', 'taonelin@stu.kust.edu.cn', 'ã½Ô°6781', 77, 68, 69),
('10900817', 'Àî°ìºÈ', '13207990861', 'libanhe@stu.kust.edu.cn', 'ÌñÔ°3875', 72, 58, 62),
('10900818', 'ËÕÑóÆø', '15738657312', 'suyangqi@stu.kust.edu.cn', 'ºãÔ°7582', 64, 78, 77),
('10900819', 'ÌÆÉíÊÓ', '15784487004', 'tangshenshi@stu.kust.edu.cn', 'ºãÔ°4774', 76, 95, 80),
('10900820', 'ÕÅÁª³Æ', '15802258381', 'zhangliancheng@stu.kust.edu.cn', 'âùÔ°7783', 72, 50, 50),
('10900821', 'ÎºÏßË ', '15825123684', 'weixianchu@stu.kust.edu.cn', 'ã½Ô°1668', 76, 45, 47),
('10900822', 'ÕÅÊ±Çó', '18214550466', 'zhangshiqiu@stu.kust.edu.cn', 'ÌñÔ°2786', 98, 68, 47),
('10900823', 'ŞÉÕÉµê', '18052966372', 'xizhangdian@stu.kust.edu.cn', 'ÌñÔ°8269', 54, 67, 56),
('10900824', 'Îé²ãÄ¾', '18116422442', 'wucengmu@stu.kust.edu.cn', 'âùÔ°3367', 76, 81, 75),
('10900825', 'ñ¼ÍÁÏà', '15898033179', 'doutuxiang@stu.kust.edu.cn', 'ºãÔ°3934', 47, 97, 72),
('10900826', '»¨´å±´', '13292044722', 'huacunbei@stu.kust.edu.cn', 'âùÔ°5386', 86, 43, 58),
('10900827', '»ÆÕùÀÍ', '18372398311', 'huangzhenglao@stu.kust.edu.cn', 'âùÔ°2217', 45, 63, 97),
('10900828', 'Ğ»ÓµÔ¼', '13347726274', 'xieyongyue@stu.kust.edu.cn', 'ÌñÔ°1473', 56, 44, 74),
('10900829', 'Ñ¦·ÅĞÔ', '15579927758', 'xuefangxing@stu.kust.edu.cn', 'ºãÔ°8352', 43, 70, 93),
('10900830', 'Íõ½çÀ³', '17857155200', 'wangjielai@stu.kust.edu.cn', 'âùÔ°2994', 59, 89, 63),
('10900831', 'Ëï×åËÕ', '15684416443', 'sunzusu@stu.kust.edu.cn', 'Á«»ª9664', 66, 66, 45),
('10900832', '¿µ¾Ã¹â', '13390610264', 'kangjiuguang@stu.kust.edu.cn', 'ÌñÔ°5793', 57, 63, 99),
('10900833', 'Ğ»·¶¼Ü', '13865354135', 'xiefanjia@stu.kust.edu.cn', 'Á«»ª6283', 94, 43, 66),
('10900834', '°Ø³¬¾ç', '17784570891', 'baichaoju@stu.kust.edu.cn', 'ã½Ô°4694', 60, 68, 99),
('10900835', 'ÑîÊ¦¾ö', '18126493675', 'yangshijue@stu.kust.edu.cn', 'âùÔ°2289', 76, 94, 78),
('10900836', '·½´øÆÆ', '13486507842', 'fangdaipo@stu.kust.edu.cn', 'ºãÔ°8451', 64, 61, 90),
('10900837', 'ÑîÉ½¶È', '17770951783', 'yangshandu@stu.kust.edu.cn', 'ÌñÔ°4966', 96, 79, 73),
('10900838', '×ŞÊ¼ÖÂ', '18021499682', 'zoushizhi@stu.kust.edu.cn', 'âùÔ°7761', 86, 61, 48),
('10900839', '³ÂµÄ×ª', '13697623793', 'chendezhuan@stu.kust.edu.cn', 'ÌñÔ°6697', 57, 82, 64),
('10900840', '·ÑÊ½Ìõ', '15366143445', 'feishitiao@stu.kust.edu.cn', 'ÌñÔ°2825', 61, 86, 75),
('10900841', 'ÃÏÆğ»ò', '18811257805', 'mengqihuo@stu.kust.edu.cn', 'Á«»ª7738', 79, 50, 65),
('10900842', 'ÅËÂÒÔ¸', '17879259569', 'panluanyuan@stu.kust.edu.cn', 'âùÔ°5382', 94, 60, 46),
('10900843', 'ÌÆ½ø´å', '18416832713', 'tangjincun@stu.kust.edu.cn', 'ºãÔ°8997', 98, 97, 95),
('10900844', '»Æ°Ñºõ', '13292655698', 'huangbahu@stu.kust.edu.cn', 'âùÔ°9439', 77, 92, 43),
('10900845', 'Ô¬ÄãÆ¬', '15537002818', 'yuannipian@stu.kust.edu.cn', 'âùÔ°7971', 70, 48, 74),
('10900846', 'ÃÏºôÆŞ', '18084133751', 'menghuqi@stu.kust.edu.cn', 'ºãÔ°9115', 56, 75, 48),
('10900847', 'Æ¤»µÃæ', '15373234929', 'pihuaimian@stu.kust.edu.cn', 'ã½Ô°7997', 66, 58, 87),
('10900848', 'ºÍÎ»»³', '17828754620', 'heweihuai@stu.kust.edu.cn', 'âùÔ°6245', 43, 77, 69),
('10900849', 'ÎéÌı¹²', '18320235994', 'wutinggong@stu.kust.edu.cn', 'ÌñÔ°1354', 60, 89, 64),
('10900850', 'ÂŞÖØÎÂ', '18450401438', 'luochongwen@stu.kust.edu.cn', 'ÌñÔ°4315', 79, 82, 40),
('10900901', '½¯Åó¸¸', '13113147575', 'jiangpengfu@stu.kust.edu.cn', 'ÌñÔ°5164', 59, 62, 91),
('10900902', 'ñ¼Çë»­', '13182289248', 'douqinghua@stu.kust.edu.cn', 'ºãÔ°6646', 75, 45, 94),
('10900903', 'Á®°µ²ú', '15345983229', 'liananchan@stu.kust.edu.cn', 'ºãÔ°7842', 40, 45, 50),
('10900904', 'Æë¿éºÎ', '13160645522', 'qikuaihe@stu.kust.edu.cn', 'ÌñÔ°7627', 66, 65, 78),
('10900905', 'Ğí±¦Îİ', '13361134480', 'xubaowu@stu.kust.edu.cn', 'âùÔ°2919', 80, 70, 95),
('10900906', '·ï²©·İ', '18681764123', 'fengbofen@stu.kust.edu.cn', 'Á«»ª1511', 70, 91, 94),
('10900907', '»ª±´Ãü', '18761742359', 'huabeiming@stu.kust.edu.cn', 'ÌñÔ°2234', 55, 56, 47),
('10900908', '·½³öÍÆ', '18804349735', 'fangchutui@stu.kust.edu.cn', 'ã½Ô°3666', 73, 56, 94),
('10900909', 'Æ¤¾ÃÎ÷', '13242729896', 'pijiuxi@stu.kust.edu.cn', 'ºãÔ°1723', 50, 75, 96),
('10900910', '»ª°´·Ö', '15614542318', 'huaanfen@stu.kust.edu.cn', 'ÌñÔ°1823', 67, 93, 65),
('10900911', '½¯¼ÓÂô', '15760370767', 'jiangjiamai@stu.kust.edu.cn', 'Á«»ª6762', 54, 41, 60),
('10900912', 'ºÍ´¦ÄÏ', '18616047971', 'hechunan@stu.kust.edu.cn', 'ºãÔ°6754', 87, 47, 65),
